RegulatoryOperators;IN CONFORMITY WITH;1
RegulatoryOperators;ACTING IN CONCERT;2
RegulatoryOperators;COMPLYING WITH;5
RegulatoryOperators;COMPLIES WITH;13
RegulatoryOperators;TAKE EFFECT;9
Operators;FOR THE PURPOSE OF;23
Operators;IN THE EVENT THAT;2
Operators;IN THE SAME WAY;1
Operators;AS A RESULT OF;8
Operators;IN THE CASE OF;23
Operators;IN ACCORDANCE WITH;306
Operators;IN CONNECTION WITH;3
Operators;FOR THIS REASON;1
Operators;WITH RESPECT TO;7
Operators;IN ADDITION TO;4
Operators;WITH REGARD TO;25
Operators;BY VIRTUE OF;1
Operators;IN ANY EVENT;5
Operators;IN THAT CASE;2
Operators;IN ANY CASE;3
Operators;IN ORDER TO;72
Operators;IN SPITE OF;1
Operators;OR AT LEAST;3
Operators;AS LONG AS;7
Operators;AS WELL AS;38
Operators;SO AS TO;3
Operators;PROVIDING THAT;2
Operators;APPLICABLE TO;30
Operators;IN PARTICULAR;66
Operators;PROVIDED THAT;8
Operators;REGARDLESS OF;3
Operators;TOGETHER WITH;9
Operators;FOR INSTANCE;1
Operators;EVEN THOUGH;1
Operators;FOR EXAMPLE;1
Operators;RELATING TO;29
Operators;RELEVANT TO;8
Operators;BECAUSE OF;4
Operators;GIVEN THAT;1
Operators;SUBJECT TO;69
Operators;LESS THAN;4
Operators;NOT LATER;1
Operators;AT LEAST;77
Operators;EVEN IF;2
Operators;IN CASE;18
Operators;IN THAT;15
Operators;ONLY IF;7
Operators;SO THAT;16
Operators;SUCH AS;47
Operators;THAT IS;51
Operators;AS FOR;2
Operators;DUE TO;10
Operators;IF NOT;3
Operators;IN ALL;10
Operands;EUROPEAN FINANCIAL STABILITY FACILITY;1
Operands;EUROPEAN BANKING AUTHORITY EBA;2
Operands;PLACE OF EFFECTIVE MANAGEMENT;3
Operands;EUROPEAN CENTRAL BANK ECB;1
Operands;TREATY ON EUROPEAN UNION;1
Operands;POSTTRADE TRANSPARENCY REQUIREMENTS;3
Operands;INTERNAL GOVERNANCE ARRANGEMENTS;1
Operands;ADVANTAGES AND DISADVANTAGES;2
Operands;TRANSPARENCY AND DISCLOSURE;1
Operands;FINANCIAL STABILITY BOARD;1
Operands;REQUESTS FOR INFORMATION;1
Operands;AND FINANCIAL STABILITY;8
Operands;EXCHANGE OF INFORMATION;15
Operands;CONFLICTS OF INTEREST;28
Operands;AVAILABILITY OF DATA;2
Operands;AND MONETARY POLICY;2
Operands;AND RISK MANAGEMENT;5
Operands;LOCATION OF ASSETS;2
Operands;OF PAYMENT SYSTEMS;16
Operands;TRANSPARENCY REQUIREMENTS;1
Operands;GOVERNANCE REQUIREMENTS;2
Operands;LIQUIDITY REQUIREMENTS;2
Operands;UNIQUE CHARACTERISTICS;1
Operands;INVESTMENT ACTIVITIES;1
Operands;CAPITAL REQUIREMENTS;8
Operands;FINANCIAL STATEMENTS;8
Operands;INCENTIVE STRUCTURES;4
Operands;MANDATORY DISCLOSURE;1
Operands;PRODUCT INTERVENTION;1
Operands;PROPOSED ACQUISITION;4
Operands;REGULATORY ARBITRAGE;3
Operands;COMPETENT AUTHORITY;282
Operands;CONSUMER PROTECTION;8
Operands;EUROPEAN COMMISSION;1
Operands;FINANCIAL CONDITION;13
Operands;FINANCIAL STABILITY;17
Operands;INVESTMENT SERVICES;8
Operands;INVESTOR PROTECTION;8
Operands;MARKET MANIPULATION;7
Operands;WRITTEN EXPLANATION;2
Operands;DISPUTE RESOLUTION;2
Operands;INTERESTED PARTIES;3
Operands;MANAGEMENT SERVICE;2
Operands;AVOID DUPLICATION;1
Operands;CRISIS MANAGEMENT;2
Operands;FINANCIAL MARKETS;2
Operands;PUBLIC DISCLOSURE;2
Operands;INVESTMENT FIRMS;35
Operands;MARKET INTEGRITY;18
Operands;MONEY LAUNDERING;25
Operands;OPERATIONAL RISK;10
Operands;PAYMENT SERVICES;9
Operands;REGULATION AFTER;2
Operands;AND PERFORMANCE;6
Operands;ECONOMIC GROWTH;1
Operands;INTERNAL MARKET;2
Operands;INVESTMENT BANK;1
Operands;MONETARY POLICY;12
Operands;RESPONSIBLE FOR;41
Operands;RISK MANAGEMENT;5
Operands;TAX AUTHORITIES;2
Operands;AND COMPLEXITY;4
Operands;AND REGULATION;7
Operands;EUROPEAN UNION;14
Operands;LIQUIDITY RISK;9
Operands;PARENT COMPANY;10
Operands;RISK TOLERANCE;4
Operands;STRESS TESTING;11
Operands;CALENDAR YEAR;3
Operands;CENTRAL BANKS;14
Operands;FEE STRUCTURE;2
Operands;INTEREST RATE;4
Operands;REGULATION OF;5
Operands;THIRD PARTIES;75
Operands;CENTRAL BANK;42
Operands;FREQUENCY OF;4
Operands;FUNCTIONS OF;6
Operands;LEGAL ENTITY;20
Operands;MARKET ABUSE;22
Operands;SOCIAL MEDIA;4
Operands;STRESS TESTS;3
Operands;CREDIT RISK;5
Operands;FUNCTION OF;3
Operands;HEAD OFFICE;6
Operands;REASONS FOR;12
Operands;CONDUCT OF;2
Operands;DEMAND FOR;4
Operands;NET PROFIT;1
Operands;THE FUTURE;5
Operands;CARRY OUT;30
Operands;CAUSES OF;3
Operands;PAR VALUE;9
Operands;SECTION A;7
Operands;SECTION B;3
Operands;SECTION I;1
Operands;AND RISK;5
Operands;COSTS OF;1
Operands;OF DEBTS;1
Operands;RULES OF;10
RegulatoryOperators;RECOMMENDATIONS;10
RegulatoryOperators;ESTABLISHMENTS;1
RegulatoryOperators;AUTHORIZATION;3
RegulatoryOperators;ESTABLISHMENT;2
RegulatoryOperators;ESTABLISHING;20
RegulatoryOperators;IMPLEMENTING;51
RegulatoryOperators;PROHIBITIONS;3
RegulatoryOperators;RESTRICTIONS;3
RegulatoryOperators;ESTABLISHED;37
RegulatoryOperators;ESTABLISHES;1
RegulatoryOperators;IMPLEMENTED;4
RegulatoryOperators;PROHIBITING;5
RegulatoryOperators;PROHIBITION;28
RegulatoryOperators;RESTRICTION;25
RegulatoryOperators;SUITABILITY;10
RegulatoryOperators;AUTHORISED;121
RegulatoryOperators;AUTHORIZED;1
RegulatoryOperators;DESIGNATED;6
RegulatoryOperators;DETERMINED;15
RegulatoryOperators;EXEMPTIONS;8
RegulatoryOperators;LIMITATION;2
RegulatoryOperators;PREVENTING;4
RegulatoryOperators;ANNULLING;1
RegulatoryOperators;APPROVING;2
RegulatoryOperators;DETERMINE;12
RegulatoryOperators;ESTABLISH;47
RegulatoryOperators;EXCEPTION;9
RegulatoryOperators;EXEMPTION;10
RegulatoryOperators;MANDATORY;1
RegulatoryOperators;PERMITTED;3
RegulatoryOperators;REGULATED;10
RegulatoryOperators;REPEALING;14
RegulatoryOperators;REQUESTED;16
RegulatoryOperators;REQUIRING;17
RegulatoryOperators;SATISFIED;5
RegulatoryOperators;SATISFIES;1
RegulatoryOperators;SPECIFIED;43
RegulatoryOperators;SUPERVISE;12
RegulatoryOperators;ALLOWING;3
RegulatoryOperators;APPROVAL;17
